unique_id,text,principle_1_x,principle_2_x,principle_3_x,principle_4_x,principle_5_x,principle_6_x,llm_query,principle_1_y,principle_2_y,principle_3_y,principle_4_y,principle_5_y,principle_6_y,iteration
136,"In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.",0,0,0,1,0,0,"136 In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.
", 0 , 0 , 0 , 0 , 0 , 0,2
136,"In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.",0,0,0,1,0,0,"136 In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.
", 0 , 0 , 0 , 0 , 0 , 0,3
138,"Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.",1,0,0,0,0,0,"138 Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.
", 0 , 0 , 0 , 0 , 0 , 0,1
138,"Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.",1,0,0,0,0,0,"138 Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.
", 0 , 0 , 0 , 0 , 0 , 0,2
138,"Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.",1,0,0,0,0,0,"138 Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.
", 0 , 0 , 0 , 0 , 0 , 0,3
139,"In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.",1,0,0,0,0,0,"139 In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.
", 0 , 0 , 0 , 0 , 0 , 0,1
139,"In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.",1,0,0,0,0,0,"139 In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.
", 0 , 0 , 0 , 0 , 0 , 0,2
139,"In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.",1,0,0,0,0,0,"139 In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.
", 0 , 0 , 0 , 0 , 0 , 0,3
140,"Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.",0,0,1,0,0,0,"140 Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.
", 0 , 0 , 0 , 0 , 0 , 0,1
140,"Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.",0,0,1,0,0,0,"140 Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.
", 0 , 0 , 0 , 0 , 0 , 0,2
140,"Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.",0,0,1,0,0,0,"140 Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.
", 0 , 0 , 0 , 0 , 0 , 0,3
142,"As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.",0,0,1,0,0,0,"142 As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.
", 0 , 0 , 0 , 0 , 0 , 0,1
142,"As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.",0,0,1,0,0,0,"142 As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.
", 0 , 0 , 0 , 0 , 0 , 0,2
142,"As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.",0,0,1,0,0,0,"142 As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.
", 0 , 0 , 0 , 0 , 0 , 0,3
143,"The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.",0,0,0,0,1,0,"143 The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.
", 0 , 0 , 0 , 0 , 1 , 0,1
143,"The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.",0,0,0,0,1,0,"143 The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.
", 0 , 0 , 0 , 0 , 1 , 0,2
143,"The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.",0,0,0,0,1,0,"143 The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.
", 0 , 0 , 0 , 0 , 1 , 0,3
148,"The Holy See’s Delegation has repeatedly called for a clear and firm political will toagree on tangible and concrete action, and has urged the adoption of common bindingmeasures and adequate budgcts for cffective and sustainable action on mitigation andadaptation, as well as on sharing technologies and know-how.",0,1,0,0,0,0,"148 The Holy See’s Delegation has repeatedly called for a clear and firm political will toagree on tangible and concrete action, and has urged the adoption of common bindingmeasures and adequate budgcts for cffective and sustainable action on mitigation andadaptation, as well as on sharing technologies and know-how.
", 0 , 0 , 0 , 0 , 0 , 0,1
