unique_id,text,PRINCIPLE_x,llm_query,PRINCIPLE_y,iteration
134,"Lastly, Mr. President,Regarding 2015 agreement, we must start our negotiation in a comprehensive mannerhere in Warsaw in order to achieve it in a timely manner.",general normative statement,"134 Lastly, Mr. President,Regarding 2015 agreement, we must start our negotiation in a comprehensive mannerhere in Warsaw in order to achieve it in a timely manner.
",general normative statement,1
135,We should apply principlecommon but differentiated responsibility and respective capabilities*the new climateregime. ,egalitarian,"135 We should apply principlecommon but differentiated responsibility and respective capabilities*the new climateregime. 
",egalitarian,1
136,"In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.",prioritarian,"136 In this regard, developed country parties should take the lead, including finance,technology and capacity building for developing countries to address adaptationmeasures.
",prioritarian,1
137,Adaptation and mitigation activities in developing countries will depend onsupport provided by the developed country parties.,not evaluated,"137 Adaptation and mitigation activities in developing countries will depend onsupport provided by the developed country parties.
",prioritarian,1
138,"Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.",general normative statement,"138 Apart from that, we requestdeveloped country parties to reduce their emissions by at least 45% below 1990 levelsin 2020 and 80-95% by 2050.
",general normative statement,1
139,"In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.",general normative statement,"139 In addition, major developing countries must also reducetheir emissions through National Appropriate Mitigation Actions (NAMAs) and other formof mitigation actions.
",general normative statement,1
140,"Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.",utilitarian,"140 Our future generation will proud of us, if we are willing to stop their furure through a consensus and right decision we made here, in Warsaw.
",utilitarian,1
141,"Mr President,At this very decisive moment in the history of climate negotiations we have to come tothe point where we must overcome inaction.",not evaluated,"141 Mr President,At this very decisive moment in the history of climate negotiations we have to come tothe point where we must overcome inaction.
",general normative statement,1
142,"As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.",utilitarian,"142 As Pope Francis said in his Message to ourConference, the issues we are debating “affects all humanity, especially the poor andfuture gencrations: [...] it is a serious ethical and moral responsibility [...] ‘There is aclear, definite and urgent cthical imperative to act |...) We can only find adequatesolutions if we act together”.
",prioritarian,1
143,"The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.",sufficientarian,"143 The longer we wait, the more it will cost; more victims will suffer from our inaction andthe greatest weight will fall on the most vuinerable, the poorest peoples and futuregenerations: what is at issuc here is respect for their fundamental human rights.
",prioritarian,1
144,Our earth is the object of our constant concern and requires our constant attention.,not evaluated,"144 Our earth is the object of our constant concern and requires our constant attention.
",not evaluated,1
145,"We arenot the masters of nature, but its stewards.",not evaluated,"145 We arenot the masters of nature, but its stewards.
",not evaluated,1
